"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
1.309718595E3;5.233242427E1;4.857517290E0;-1.918546155E0;8.946471238E0;4.133653641E0;1.476083760E1;3.000000000E0
1.310718591E3;5.233251648E1;4.857511382E0;-1.961249003E0;8.812510417E0;2.028601170E0;1.734956834E1;3.000000000E0
1.311718586E3;5.233262398E1;4.857498886E0;-5.335267764E-1;9.148400312E0;3.589603882E2;1.695090455E1;3.000000000E0
1.312718582E3;5.233272278E1;4.857474474E0;-6.273108814E-2;9.420410725E0;3.589603882E2;1.683976321E1;3.000000000E0
1.313718578E3;5.233281203E1;4.857472377E0;-7.411253257E-1;9.466478197E0;3.589603882E2;1.340638745E1;3.000000000E0
1.314718573E3;5.233290410E1;4.857477969E0;-2.619018991E0;9.392895678E0;3.590306702E2;1.344460403E1;3.000000000E0
1.315718569E3;5.233299730E1;4.857486076E0;-2.662474396E0;9.395129316E0;3.590306702E2;1.358534934E1;3.000000000E0
1.316718565E3;5.233310220E1;4.857485256E0;-2.645231699E0;9.539598099E0;3.590306702E2;1.169165093E1;3.000000000E0
1.317718561E3;5.233319729E1;4.857485932E0;-1.147939343E0;9.418305338E0;0.000000000E0;1.312346105E1;3.000000000E0
1.318718556E3;5.233329444E1;4.857484490E0;1.210821575E0;9.313266536E0;3.592676086E2;2.311038319E1;3.369098411E0
1.319718551E3;5.233338114E1;4.857437131E0;2.719839023E0;9.184993662E0;3.574283769E2;3.616426610E1;6.178554349E0
1.320718547E3;5.233346696E1;4.857419853E0;2.151438640E-1;9.510017190E0;3.559440632E2;3.149171400E1;5.197259292E0
1.321718544E3;5.233352898E1;4.857396435E0;3.279718566E0;9.394569730E0;3.555710619E2;3.400482802E1;5.715728580E0
1.322718539E3;5.233361404E1;4.857388286E0;3.920734948E0;9.631280374E0;3.567232199E2;2.594846505E1;4.321511674E0
1.323718535E3;5.233375707E1;4.857360037E0;4.893430966E0;1.040720531E1;3.560729237E2;1.808240194E1;3.211854727E0
1.324718530E3;5.233385758E1;4.857455328E0;4.998664371E0;1.048717903E1;3.586718750E2;1.802067540E1;3.319837797E0
1.325718526E3;5.233395562E1;4.857451618E0;4.953292539E0;1.008949962E1;3.586718750E2;2.162367770E1;4.469898107E0
1.326718522E3;5.233405593E1;4.857451566E0;4.208049568E0;9.826519869E0;3.595133362E2;2.982121463E1;6.908150246E0
1.327718517E3;5.233415776E1;4.857450155E0;3.875273583E0;9.659221071E0;3.595133362E2;3.163763730E1;8.070258041E0
1.328718514E3;5.233423912E1;4.857453984E0;2.911554019E0;9.336291879E0;2.953335762E0;3.001569064E1;7.772501193E0
1.329718509E3;5.233431515E1;4.857469097E0;2.374695832E0;9.016345510E0;6.816813946E0;2.976817569E1;8.462377250E0
1.330718505E3;5.233438700E1;4.857483118E0;2.486768821E0;8.586182132E0;6.816813946E0;2.856045383E1;7.438390514E0
1.331718500E3;5.233447625E1;4.857422342E0;2.231877538E0;7.890875062E0;3.564245911E2;3.293132260E1;8.549470588E0
1.332718496E3;5.233454057E1;4.857415781E0;4.009402978E0;7.564369817E0;3.564245911E2;3.424533835E1;8.380305006E0
1.333718492E3;5.233460463E1;4.857409247E0;4.041719297E0;7.429629856E0;3.564245911E2;3.709489387E1;8.892276278E0
1.334718487E3;5.233465838E1;4.857169381E0;4.213196195E0;7.442122749E0;3.561708740E2;3.686181213E1;8.514360439E0
1.335718483E3;5.233472045E1;4.857168936E0;6.818078170E0;7.275600062E0;3.579166476E2;3.068263830E1;7.454213488E0
1.336718479E3;5.233477170E1;4.857186122E0;3.104794757E0;6.908967278E0;3.598130896E2;2.709094998E1;4.817516897E0
