sensor,axis,start_time,end_time,start_idx,end_idx,mean,std,min,max,range,median,variance,dominant_freq,spectral_centroid,activity
Gyroscope,Gyroscope y (rad/s),2374.9930510000004,2379.501453,157500,157800,0.10158927301757,0.09818628347368469,-0.1491236985,0.3336685896,0.4827922881,0.084619876,0.009640546262374766,0.2,6.8369031673960645,bus
Gyroscope,Gyroscope y (rad/s),2379.516532,2384.024942,157800,158100,0.12722731228120635,0.13811946096564778,-0.1695733666,0.3702508211,0.5398241877000001,0.09974644334999999,0.019076985497441103,0.2,5.705653063114005,bus
Gyroscope,Gyroscope y (rad/s),2384.0400200000004,2388.5484420000003,158100,158400,-0.006392817816764667,0.04786523613477624,-0.1949074715,0.1340771317,0.3289846032,-0.004512914456500001,0.002291080830237889,0.2,9.03663901120892,bus
Gyroscope,Gyroscope y (rad/s),2388.563521,2393.0719360000003,158400,158700,0.004471557806355,0.032187769732237095,-0.0898438096,0.07267291844,0.16251672804,0.0059328121135,0.0010360525203355186,0.6000000000000001,9.551050115058288,bus
Gyroscope,Gyroscope y (rad/s),2393.087014,2397.595416,158700,159000,-0.0008369240908785667,0.03367124073647914,-0.08507313579,0.09824971855,0.18332285434,9.1532245295e-05,0.0011337524527339322,0.4,8.903655804240843,bus
Gyroscope,Gyroscope y (rad/s),2397.610495,2402.118919,159000,159300,-0.0024345065433290006,0.0358919747204708,-0.09728744626,0.1005548388,0.19784228506,-0.0026746173389999997,0.0012882338493349153,5.4,9.293705209060729,bus
Gyroscope,Gyroscope y (rad/s),2402.133997,2406.642421,159300,159600,0.006974772561283267,0.02457074894335859,-0.05305718631,0.09375680983,0.14681399613999999,0.0056988294235,0.0006037217036375572,0.2,9.56659357203832,bus
Gyroscope,Gyroscope y (rad/s),2406.657499,2411.165918,159600,159900,0.008112522254995834,0.03316572308604806,-0.1215673685,0.109106034,0.2306734025,0.01070236089,0.0010999651878204212,0.4,9.198046443919935,bus
Gyroscope,Gyroscope y (rad/s),2411.180996,2415.6894140000004,159900,160200,0.0021371598185031333,0.013157574971019924,-0.0401808545,0.04843229428,0.08861314878000001,0.0022158268835,0.00017312177911800997,0.4,9.8517832722435,bus
Gyroscope,Gyroscope y (rad/s),2415.704492,2420.212909,160200,160500,-0.001188959411148,0.012803735716524356,-0.05663482845,0.03506136686,0.09169619531,-0.000606035348,0.00016393564829860144,0.8,6.117043386664334,bus
Gyroscope,Gyroscope y (rad/s),2420.227988,2424.736414,160500,160800,0.002069155041522467,0.01222876204199873,-0.02378667332,0.03778147697,0.06156815029,-0.0004502837546,0.00014954262107982896,0.2,6.098443576253447,bus
Gyroscope,Gyroscope y (rad/s),2424.7514920000003,2429.259929,160800,161100,-0.0006073119567779001,0.006716401495760115,-0.01368566789,0.02040459402,0.03409026191,-0.0022140922955000003,4.5110049052248706e-05,0.2,7.7602684940168425,bus
Gyroscope,Gyroscope y (rad/s),2429.275008,2433.7834430000003,161100,161400,0.00038264463797353356,0.006391445899343404,-0.01010518894,0.02289008163,0.03299527057,-0.0010529183780000001,4.085058068423362e-05,0.2,7.658916776299789,bus
Gyroscope,Gyroscope y (rad/s),2433.798521,2438.306954,161400,161700,0.003423435569946533,0.008191860915119363,-0.0120186042,0.02321356535,0.03523216955,0.0012205801905,6.710658525266025e-05,0.2,7.121454037618463,bus
Gyroscope,Gyroscope y (rad/s),2438.322032,2442.8304740000003,161700,162000,-0.0003065486918533668,0.007581628051648527,-0.0113879675,0.02143484727,0.03282281477,-0.0025265971199999997,5.748108391354383e-05,0.2,7.5779303773644076,bus
Gyroscope,Gyroscope y (rad/s),2442.845552,2447.353994,162000,162300,0.0004100855003839275,0.01901020954871438,-0.06537119299,0.07181850076,0.13718969375,-0.00099356984725,0.0003613880670860313,0.4,8.561477865596826,bus
Gyroscope,Gyroscope y (rad/s),2447.369073,2451.877519,162300,162600,-0.0007420131316963333,0.017757669356403105,-0.0433851108,0.05125360936,0.09463872016,-0.00165130198,0.0003153348209713379,5.2,10.217775749186604,bus
Gyroscope,Gyroscope y (rad/s),2451.8925980000004,2456.401042,162600,162900,0.0075483014092274335,0.02244702937064012,-0.0477187261,0.06693545729,0.11465418339,0.006609656382500001,0.0005038691275663801,0.2,8.980175421117035,bus
Gyroscope,Gyroscope y (rad/s),2456.416121,2460.9245600000004,162900,163200,-0.018672120182351336,0.0815754748475907,-0.270696938,0.1491108239,0.4198077619,-0.029370495115,0.006654558096609902,0.2,7.95144029161131,bus
Gyroscope,Gyroscope y (rad/s),2460.939638,2465.448075,163200,163500,0.011481410558193466,0.03079280672016994,-0.1027615666,0.1269188374,0.229680404,0.009800873697000001,0.000948196945705743,0.4,9.356120554538515,bus
Gyroscope,Gyroscope y (rad/s),2465.463153,2469.971584,163500,163800,-0.003968239133162483,0.026157144791208394,-0.08325242251,0.07883441448,0.16208683698999998,-0.004220153205,0.0006841962236282405,0.8,7.581224758325452,bus
Gyroscope,Gyroscope y (rad/s),2469.9866620000003,2474.495102,163800,164100,-0.13163354090966,0.10516563261610208,-0.3091914356,0.1104794741,0.4196709097,-0.15174581115000002,0.011059810283544953,0.2,5.281969944802682,bus
Gyroscope,Gyroscope y (rad/s),2474.51018,2479.018617,164100,164400,-0.04941651511451987,0.05104342261823336,-0.1901606917,0.01711067557,0.20727136727,-0.025660940445000002,0.0026054309925835767,0.2,7.398640245273192,bus
Gyroscope,Gyroscope y (rad/s),2479.033695,2483.542121,164400,164700,0.005980397427160001,0.013525737008734525,-0.02749921754,0.03989471495,0.06739393249,0.005298080853999999,0.00018294556162945077,0.2,10.777858162235928,bus
Gyroscope,Gyroscope y (rad/s),2483.557199,2488.0656200000003,164700,165000,-0.001839923874288,0.013781137915691778,-0.03777318075,0.04442765564,0.08220083639,-0.0028645396235,0.00018991976225131755,12.4,10.92742075579413,bus
Gyroscope,Gyroscope y (rad/s),2488.080698,2492.589113,165000,165300,-0.005014070264597767,0.012329356136788166,-0.03803898767,0.03292448074,0.07096346841000001,-0.005343981552999999,0.000152013022747756,0.2,11.19765486601939,bus
Gyroscope,Gyroscope y (rad/s),2492.6041910000004,2497.112619,165300,165600,0.01595347068696633,0.03714047287226537,-0.06557416171,0.1179389209,0.18351308261,0.010429232385,0.0013794147251754802,0.2,7.876158277615973,bus
Gyroscope,Gyroscope y (rad/s),2497.127697,2501.63613,165600,165900,-0.008457964143533002,0.021106823253901983,-0.07106472552,0.04711248726,0.11817721278,-0.0084120854735,0.0004454979878714575,12.8,10.921615301207568,bus
Gyroscope,Gyroscope y (rad/s),2501.651208,2506.159639,165900,166200,-0.002601649193182866,0.024623801426348537,-0.08860797435,0.07637985051,0.16498782486,-0.0020829960705,0.0006063315966842443,0.4,9.946100962360617,bus
Gyroscope,Gyroscope y (rad/s),2506.174718,2510.6831460000003,166200,166500,0.10176419784931233,0.08035466254003808,-0.09212771058,0.2710835636,0.36321127418,0.11296438425,0.006456871791923399,0.2,5.921011948388103,bus
Gyroscope,Gyroscope y (rad/s),2510.698224,2515.206649,166500,166800,0.061841103228803325,0.08030311629160393,-0.0925437808,0.2434255034,0.3359692842,0.07121915370000001,0.006448590486142864,0.4,6.078100773667638,bus
Gyroscope,Gyroscope y (rad/s),2515.221727,2519.730146,166800,167100,0.016513440652765263,0.03948862612490114,-0.05807500333,0.09467602521,0.15275102854,0.019782391375,0.0015593515932322245,0.2,7.733106219787257,bus
Gyroscope,Gyroscope y (rad/s),2519.745224,2524.253635,167100,167400,0.0006499700732322659,0.05274175792476088,-0.1454191804,0.1303696334,0.2757888138,-0.006190379150500001,0.0027816930289940767,0.4,6.347665198980729,bus
Gyroscope,Gyroscope y (rad/s),2524.268714,2528.777124,167400,167700,-0.03505506568326667,0.04935277287216942,-0.1597453505,0.08147928864,0.24122463913999997,-0.0378399808,0.002435696190171942,0.2,5.731443550264741,bus
Gyroscope,Gyroscope y (rad/s),2528.792202,2533.30061,167700,168000,0.0386390271641811,0.07715308015244005,-0.1177498624,0.2592817247,0.3770315871,0.031246336175,0.005952597777008839,0.6000000000000001,5.182448832440179,bus
Gyroscope,Gyroscope y (rad/s),2533.315688,2537.824083,168000,168300,-0.0031798268665139996,0.03335346974738047,-0.08722496033,0.1097715348,0.19699649513,-0.002369702328,0.001112453944189424,0.2,7.019751515217206,bus
Gyroscope,Gyroscope y (rad/s),2537.839161,2542.347571,168300,168600,0.0014372208294353359,0.0336736218300361,-0.1347259283,0.0964833647,0.23120929299999998,0.0042341589,0.0011339128071522842,0.2,8.486205818981608,bus
Gyroscope,Gyroscope y (rad/s),2542.362654,2546.871069,168600,168900,-0.0019408038740019666,0.02802039193267534,-0.1071431339,0.08039248735,0.18753562125,-0.0010061664508499999,0.0007851423640607372,2.4000000000000004,7.518751507613365,bus
Gyroscope,Gyroscope y (rad/s),2546.886148,2551.394565,168900,169200,-0.0034075685571870336,0.03710099347975879,-0.1470872909,0.08525552601,0.23234281691,-0.0024186717344999997,0.0013764837171851042,2.4000000000000004,4.778024585618644,bus
Gyroscope,Gyroscope y (rad/s),2551.409643,2555.9180610000003,169200,169500,0.001043386465545067,0.006381416644553996,-0.01351997349,0.02277215756,0.036292131049999996,-2.7786940335e-05,4.072247839139078e-05,0.4,7.5434807633661185,bus
Gyroscope,Gyroscope y (rad/s),2555.933139,2560.441566,169500,169800,0.0030890107496232668,0.008469652799316316,-0.01489338558,0.02088493854,0.035778324119999996,0.0026751593685,7.17350185409667e-05,0.2,6.962854003753063,bus
Gyroscope,Gyroscope y (rad/s),2560.456644,2564.96507,169800,170100,0.0006900948425816762,0.008989036311555917,-0.02056985721,0.03043557331,0.05100543052,-0.0005083810538,8.08027738104708e-05,0.2,6.441203119607083,bus
Gyroscope,Gyroscope y (rad/s),2564.980149,2569.488578,170100,170400,-0.0023534615212755993,0.011689961067608924,-0.04665482789,0.02266616747,0.06932099536,-0.001995658968,0.00013665518976221238,0.2,6.208150970561491,bus
Gyroscope,Gyroscope y (rad/s),2569.503657,2574.012073,170400,170700,0.0048764578565467336,0.024885235444878032,-0.06841243804,0.0766325891,0.14504502714,0.0061603891665,0.000619274943147014,0.4,9.461443653977069,bus
Gyroscope,Gyroscope y (rad/s),2574.027152,2578.535569,170700,171000,-0.0039670262152506335,0.04670515483542358,-0.2539107502,0.1375835091,0.3914942593,-0.002314245328,0.002181371488200891,5.2,7.774654490923237,bus
Gyroscope,Gyroscope y (rad/s),2578.550647,2583.059072,171000,171300,0.00542085441303479,0.04003252950772665,-0.1434227675,0.1352923959,0.2787151634,0.006008683704,0.0016026034187870048,2.2,9.149146523918855,bus
Gyroscope,Gyroscope y (rad/s),2583.0741500000004,2587.582578,171300,171600,-0.010276460324703165,0.04156452430548562,-0.1329813749,0.1120989323,0.2450803072,-0.0042135319675,0.001727609680741305,0.2,7.249566549480056,bus
Gyroscope,Gyroscope y (rad/s),2587.597656,2592.10609,171600,171900,0.0022871392187247,0.015821008115859146,-0.03434924409,0.04504093528,0.07939017937000001,0.001964502968,0.000250304297802081,1.8,8.713367166045758,bus
Gyroscope,Gyroscope y (rad/s),2592.121169,2596.629597,171900,172200,-0.07832480623113333,0.09094680921173927,-0.2896276116,0.05227242038,0.34190003198,-0.04500809312,0.008271322105796503,0.2,5.90891619598786,bus
Gyroscope,Gyroscope y (rad/s),2596.644675,2601.15311,172200,172500,-0.15653374650753635,0.12666901676294745,-0.3628450632,0.112005204,0.4748502672,-0.18668815495,0.016045039807691862,0.2,5.669080941263967,bus
Gyroscope,Gyroscope y (rad/s),2601.168188,2605.676621,172500,172800,0.005979175174891501,0.030954292527873864,-0.06494167447,0.1261237562,0.19106543066999998,0.006969852839,0.0009581682259011877,0.4,8.889347015497636,bus
Gyroscope,Gyroscope y (rad/s),2605.691699,2610.200127,172800,173100,-0.004736148885809934,0.030055521888374428,-0.086500898,0.08259758353,0.16909848153,-0.0029348349199999997,0.0009033343959825542,0.2,9.076759728234643,bus
Gyroscope,Gyroscope y (rad/s),2610.215206,2614.723628,173100,173400,0.001259945655652467,0.030221945431244346,-0.1029903889,0.1158774793,0.21886786819999998,0.002227690071,0.0009133659856491109,0.4,8.690022491338125,bus
Gyroscope,Gyroscope y (rad/s),2614.738706,2619.247126,173400,173700,-0.0014409360257833326,0.048191923170964615,-0.1462192088,0.1201083213,0.2663275301,-0.001670137979,0.0023224614589161564,0.4,7.1961076817624585,bus
Gyroscope,Gyroscope y (rad/s),2619.262205,2623.77062,173700,174000,-0.08290135061340122,0.10987017452111146,-0.2498334646,0.1869026124,0.436736077,-0.11888249965,0.012071455249299489,0.2,5.82791436201957,bus
Gyroscope,Gyroscope y (rad/s),2623.785698,2628.294121,174000,174300,-0.007417605140473332,0.072909883379403,-0.1613903344,0.2069105655,0.36830089990000003,-0.027994113039999997,0.005315851094398146,0.2,7.29056682998644,bus
Gyroscope,Gyroscope y (rad/s),2628.3091990000003,2632.8176240000003,174300,174600,0.09612801037823332,0.10208247673072725,-0.1947594136,0.3733248115,0.5680842251,0.08345441519999999,0.01042083205547947,0.2,5.3236375979524055,bus
Gyroscope,Gyroscope y (rad/s),2632.832702,2637.3411370000003,174600,174900,0.0012174381192115269,0.02100311412839085,-0.05249879137,0.05141161382,0.10391040519,0.000186434481279,0.00044113080309021133,1.6,8.476686629711663,bus
Gyroscope,Gyroscope y (rad/s),2637.356215,2641.86465,174900,175200,-0.0003676296893696668,0.01887969778269759,-0.05593743548,0.04106942937,0.09700686485,0.0011967965405000002,0.0003564429883659963,0.4,8.398974459538131,bus
Gyroscope,Gyroscope y (rad/s),2641.879729,2646.388153,175200,175500,-0.0028771173287470003,0.0275249935845026,-0.08745665103,0.05471051484,0.14216716587,-0.0024632932614999997,0.0007576252718269093,0.4,5.361744713073891,bus
Gyroscope,Gyroscope y (rad/s),2646.403231,2650.9116510000003,175500,175800,0.11950569589841166,0.1156555740967161,-0.03447778895,0.3996775448,0.43415533375,0.088290326295,0.01337621181964099,0.2,4.78324828242527,bus
Gyroscope,Gyroscope y (rad/s),2650.926729,2655.4351450000004,175800,176100,0.09277615904896133,0.09536843305974965,-0.1325566173,0.3099649847,0.442521602,0.073080372065,0.00909513802427195,0.2,7.51094345207513,bus
Gyroscope,Gyroscope y (rad/s),2655.450223,2659.958645,176100,176400,-0.0007336366608660668,0.05231390758840914,-0.3273195922,0.1388899535,0.4662095457,0.0060463491825,0.0027367449271686116,2.0,6.302689890627197,bus
Gyroscope,Gyroscope z (rad/s),0.0314765,4.53913675,0,300,-0.01467550309948867,0.09132465142974856,-0.3936342597,0.1493311375,0.5429653971999999,0.0009319954554,0.008340191958765076,0.2,6.436281322959326,bus
Gyroscope,Gyroscope z (rad/s),4.55421275,9.0618675,300,600,-0.009196660197205336,0.08827299850742297,-0.3810605407,0.3203480542,0.7014085949,-0.0048015434295,0.007792122265491497,0.8,5.959239930565419,bus
Gyroscope,Gyroscope z (rad/s),9.07694425,13.58460625,600,900,0.0024471878278284993,0.028598948317288847,-0.05738995597,0.1215847209,0.17897467687000002,-0.002073090058,0.0008178998448549586,0.4,7.3146699604305105,bus
Gyroscope,Gyroscope z (rad/s),13.59968225,18.10735642,900,1200,-0.016692728580797667,0.03953420741024586,-0.125593856,0.103768602,0.229362458,-0.01580764633,0.0015629535555563387,1.6,6.8010467894973115,bus
Gyroscope,Gyroscope z (rad/s),18.12243242,22.630104,1200,1500,0.013607503466756331,0.05215057778372275,-0.1187753081,0.1815494597,0.3003247678,0.010570601095,0.0027196827631761167,0.6000000000000001,6.8311345761560744,bus
Gyroscope,Gyroscope z (rad/s),22.64518,27.15285992,1500,1800,0.003422143728621633,0.037387604479659046,-0.1314535439,0.09905600548,0.23050954938,0.0030713278105,0.0013978329687274213,0.8,6.4443393757475045,bus
Gyroscope,Gyroscope z (rad/s),27.16793592,31.67562004,1800,2100,0.004764895676266602,0.035874966258860434,-0.1541629732,0.0867684111,0.2409313843,0.0053034268785,0.0012870132040743746,0.8,6.50205232968968,bus
Gyroscope,Gyroscope z (rad/s),31.69069604,36.19840025,2100,2400,-0.0097162189123797,0.022575146014234444,-0.0974483341,0.06989655644,0.16734489054,-0.0091177029535,0.0005096372175640053,2.0,7.128574095838066,bus
Gyroscope,Gyroscope z (rad/s),36.21347625,40.72119013,2400,2700,-0.07967954065638734,0.07499996257676862,-0.4073067904,0.09142342955,0.49873021995,-0.06921883672500001,0.005624994386516695,0.2,6.428959536356168,bus
Gyroscope,Gyroscope z (rad/s),40.73626612,45.24399012,2700,3000,-0.011063809401015664,0.049718000250896524,-0.1124245524,0.09741194546,0.20983649786,-0.005047872662499999,0.0024718795489481467,0.2,5.34039996510225,bus
Gyroscope,Gyroscope z (rad/s),45.25906613,49.76679579,3000,3300,0.0007156970647663327,0.02446520175432232,-0.06111525744,0.076123707,0.13723896444,0.0026843808589999997,0.0005985460968796958,0.2,6.691945601159252,bus
Gyroscope,Gyroscope z (rad/s),49.78187279,54.28964913,3300,3600,-0.053515982097952004,0.07399292382426506,-0.2734316885,0.2051146626,0.4785463511,-0.052975783124999995,0.005474952776063492,0.2,5.813056953919289,bus
Gyroscope,Gyroscope z (rad/s),54.30472513,58.81253717,3600,3900,0.092005100213881,0.05385187528114117,-0.04897936434,0.2904701531,0.33944951744,0.08694139123,0.0029000244712955835,0.4,6.459425000106911,bus
Gyroscope,Gyroscope z (rad/s),58.82761417,63.33545804,3900,4200,-0.006640003912499899,0.06330762409585182,-0.1485113353,0.1720319241,0.3205432594,-0.020154005845,0.004007855268661677,0.2,6.10939044127342,bus
Gyroscope,Gyroscope z (rad/s),63.35053504,67.858375,4200,4500,0.0012560773710103335,0.03720851348933237,-0.1065909043,0.130902946,0.23749385029999998,0.0020226985215,0.001384473476085829,1.0,7.547117247045154,bus
Gyroscope,Gyroscope z (rad/s),67.873451,72.38129425,4500,4800,0.0015463020146168323,0.03906533780615678,-0.09518357366,0.1261123568,0.22129593046,0.0004430236295,0.0015261006179091423,0.6000000000000001,7.195314764871663,bus
Gyroscope,Gyroscope z (rad/s),72.39637025,76.90421312,4800,5100,0.004597740982132333,0.044625366910065765,-0.08080634475,0.1289039999,0.20971034465,0.0054902066475,0.0019914233718579927,0.2,6.877759706503433,bus
Gyroscope,Gyroscope z (rad/s),76.91929012,81.42713888,5100,5400,0.011739543875497,0.033272580961051526,-0.0528254807,0.1283522099,0.18117769060000002,0.006434158887499999,0.0011070646438097287,0.2,6.041003467201041,bus
Gyroscope,Gyroscope z (rad/s),81.44221487,85.95006113,5400,5700,0.12075258261001333,0.05549300271499137,0.005801011808,0.2638942599,0.25809324809199996,0.11638387665,0.0030794733503260396,0.2,5.405451938845215,bus
Gyroscope,Gyroscope z (rad/s),85.96513813,90.472989,5700,6000,-0.003055100476503,0.030423448944768727,-0.07508529723,0.09079363197,0.1658789292,-0.01035963604,0.0009255862456949495,0.4,6.588102590206208,bus
Gyroscope,Gyroscope z (rad/s),90.488066,94.995922,6000,6300,0.003240003620649433,0.026315973935359793,-0.06889435649,0.0708226338,0.13971699029,0.00196045218,0.000692530484166536,1.0,7.004512427294454,bus
Gyroscope,Gyroscope z (rad/s),95.010999,99.51887575,6300,6600,-0.002370006545039233,0.03344666827256492,-0.1143399775,0.0837649107,0.1981048882,-0.000194494845335,0.001118679618535001,2.6,5.781393272612128,bus
Gyroscope,Gyroscope z (rad/s),99.53395275,104.0418449,6600,6900,-0.004031257439145,0.020897609646888124,-0.06628585607,0.0692621097,0.13554796577,-0.0052109786775,0.00043671008895371157,2.4000000000000004,4.917334141947682,bus
Gyroscope,Gyroscope z (rad/s),104.0569219,108.5648196,6900,7200,0.009970473802041666,0.03221566029465253,-0.043802239,0.2310382575,0.27484049650000003,-0.0016157568895,0.0010378487682204515,0.2,8.577126724377335,bus
Gyroscope,Gyroscope z (rad/s),108.5798966,113.0877995,7200,7500,-0.017546951873505735,0.0677159587951783,-0.1970437318,0.2129034102,0.40994714200000004,-0.010113652795,0.0045854510755502864,1.0,7.472709756620868,bus
Gyroscope,Gyroscope z (rad/s),113.1028765,117.6107896,7500,7800,-0.0038626189181706666,0.0471892898096253,-0.1334238499,0.1758626997,0.3092865496,-0.003942731768,0.002226829072736806,1.2000000000000002,6.364287426504209,bus
Gyroscope,Gyroscope z (rad/s),117.6258656,122.1337889,7800,8100,-0.0021560386141970937,0.014015723855953552,-0.03377811983,0.03401375934,0.06779187917,-0.0019640412645,0.0001964405152063455,0.2,5.802127490412966,bus
Gyroscope,Gyroscope z (rad/s),122.1488659,126.6567878,8100,8400,-0.002786307098944733,0.006544743681577497,-0.0241665896,0.009773587808,0.033940177408,-0.00172476843,4.283366985754857e-05,0.2,6.960839964950635,bus
Gyroscope,Gyroscope z (rad/s),126.6718648,131.1797969,8400,8700,0.00214870239368374,0.008601303375622362,-0.01679255813,0.03080300614,0.04759556427,-0.0001831292175,7.398241975949265e-05,0.2,6.169878845207784,bus
Gyroscope,Gyroscope z (rad/s),131.1948725,135.7028001,8700,9000,-0.0013864233728584023,0.026839858244518087,-0.05049384758,0.1189302877,0.16942413528,-0.005374401109,0.0007203779905858256,0.2,6.3109416182412374,bus
Gyroscope,Gyroscope z (rad/s),135.7178761,140.2258094,9000,9300,0.020181757431673338,0.0670615434495658,-0.07539916039,0.2879867256,0.36338588599,0.0013059417249999998,0.004497250609838002,0.2,5.6870372451969144,bus
Gyroscope,Gyroscope z (rad/s),140.2408864,144.748819,9300,9600,-0.012489253567165999,0.06321197250665796,-0.3057188988,0.1605089158,0.46622781460000007,-0.008980162441999999,0.003995753468182481,0.8,7.185099774444851,bus
Gyroscope,Gyroscope z (rad/s),144.763896,149.2718344,9600,9900,-0.005916418778434666,0.0442749624065553,-0.1326644421,0.1021521911,0.2348166332,-0.007781202439,0.0019602722961018846,0.2,7.250149083038205,bus
Gyroscope,Gyroscope z (rad/s),149.2869114,153.7948519,9900,10200,0.0114146003522199,0.04967215990616571,-0.1492605209,0.1434520781,0.292712599,0.02158226166,0.002467323469743696,0.2,6.2045391368647085,bus
Gyroscope,Gyroscope z (rad/s),153.8099289,158.3178662,10200,10500,-0.0038299979569166678,0.050517041559466354,-0.1366652846,0.1312851459,0.2679504305,-0.004402237013,0.0025519714879208505,1.0,6.387012997667007,bus
Gyroscope,Gyroscope z (rad/s),158.3329432,162.8408893,10500,10800,0.00026920498647170054,0.04075758597652044,-0.1110622361,0.1311992109,0.24226144700000002,-0.0005542356521,0.0016611808146334555,1.0,7.591755380266552,bus
Gyroscope,Gyroscope z (rad/s),162.8559663,167.3639214,10800,11100,-0.0053897274641254,0.05448962208605994,-0.2696705163,0.1133838817,0.38305439799999996,5.0236703830000004e-05,0.002969118915081631,1.2000000000000002,6.599822996234098,bus
Gyroscope,Gyroscope z (rad/s),167.3789984,171.8869688,11100,11400,0.005916649840699066,0.032092032486291465,-0.08808147907,0.09819759429,0.18627907336,0.007411650614999999,0.0010298985491011868,0.8,6.424268648678091,bus
Gyroscope,Gyroscope z (rad/s),171.9020458,176.4100548,11400,11700,-0.023276754559606663,0.04092265825170331,-0.1606137305,0.03273700923,0.19335073973,-0.011604292320000001,0.0016746639583857014,0.2,6.891390922554269,bus
Gyroscope,Gyroscope z (rad/s),176.4251318,180.9331719,11700,12000,-0.0576385701029199,0.06109079210336508,-0.2363693267,0.09514790773,0.33151723443,-0.053536608815,0.003732084879816573,0.2,7.23872098240174,bus
Gyroscope,Gyroscope z (rad/s),180.9482489,185.4563062,12000,12300,0.005635850039266668,0.033697287172966106,-0.0613528043,0.08834207058,0.14969487488,0.00420031324,0.001135507162817346,0.4,6.334558034555107,bus
Gyroscope,Gyroscope z (rad/s),185.4713832,189.9794445,12300,12600,1.0333654017333401e-05,0.01650020170515087,-0.04117099196,0.0538476631,0.09501865506,0.0003738272935,0.0002722566563106637,0.2,7.832524723900393,bus
Gyroscope,Gyroscope z (rad/s),189.9945215,194.5025897,12600,12900,0.00037998035660599986,0.018156170373211367,-0.05262114108,0.04827507958,0.10089622066000001,0.0011690824755000002,0.0003296465226210782,0.6000000000000001,7.157389324928566,bus
Gyroscope,Gyroscope z (rad/s),194.5176667,199.0257394,12900,13200,0.003247353408204967,0.016823140684866626,-0.03404711187,0.04799198732,0.08203909918999999,0.002443114994,0.0002830180625028147,0.2,7.540058592625659,bus
Gyroscope,Gyroscope z (rad/s),199.0408174,203.548901,13200,13500,-0.011640867604957332,0.052034369157107276,-0.1647093445,0.09516763687,0.25987698137,-0.008949203417,0.002707575573578117,0.2,6.872076149359559,bus
Gyroscope,Gyroscope z (rad/s),203.563978,208.0720662,13500,13800,0.006304907975807334,0.031391373950396345,-0.08549881727,0.07613955438,0.16163837165,0.003753040335,0.0009854183584936222,0.2,6.799450707863796,bus
Gyroscope,Gyroscope z (rad/s),208.0871432,212.5952326,13800,14100,0.0018636244637224334,0.018165520165583655,-0.04451368749,0.0459048897,0.09041857719,0.001221316401,0.00032998612288622647,0.4,7.158889123485027,bus
Gyroscope,Gyroscope z (rad/s),212.6103106,217.1183949,14100,14400,-0.003847597744104667,0.017644292476921813,-0.04870186374,0.04313330352,0.09183516725999999,-0.005577242001499999,0.0003113210570111597,0.4,6.544102448206824,bus
Gyroscope,Gyroscope z (rad/s),217.1334729,221.6415591,14400,14700,0.03239995779226816,0.023544571888178847,-0.02927069739,0.1002657115,0.12953640888999998,0.032455952839999996,0.0005543468653976217,0.2,8.550405795732523,bus
Gyroscope,Gyroscope z (rad/s),221.6566371,226.1647362,14700,15000,0.06348598016595,0.030663142968614544,-0.03331313282,0.1583230793,0.19163621212,0.06368999555499999,0.0009402283367136954,1.0,7.44427316081397,bus
Gyroscope,Gyroscope z (rad/s),226.1798143,230.6879535,15000,15300,0.03134044911664299,0.046264472032384,-0.1129621789,0.1717876047,0.28474978360000003,0.028847930025000003,0.002140401372435241,0.2,6.824577398290822,bus
Gyroscope,Gyroscope z (rad/s),230.7030315,235.2111801,15300,15600,0.009197238843714399,0.039309771690517456,-0.07255484164,0.1464600563,0.21901489794,0.0060664436315,0.0015452581503606077,0.2,6.33837898014513,bus
Gyroscope,Gyroscope z (rad/s),235.2262571,239.7344017,15600,15900,-0.0020086539794406657,0.047912218745081885,-0.1000613198,0.1328907907,0.23295211050000003,-0.0072527285665,0.002295580705076576,0.6000000000000001,7.506256300978453,bus
Gyroscope,Gyroscope z (rad/s),239.7494798,244.2576228,15900,16200,0.007529092819040333,0.06003638300010153,-0.1798087955,0.2057844698,0.38559326530000004,0.0031357436670000002,0.00360436728373488,0.6000000000000001,6.711296882272065,bus
Gyroscope,Gyroscope z (rad/s),244.2727007,248.7808522,16200,16500,0.0005546183005961673,0.023354381930561677,-0.09703780711,0.05428448319,0.1513222903,0.0030450507765000003,0.0005454271553585458,2.2,6.101173472766297,bus
Gyroscope,Gyroscope z (rad/s),248.7959303,253.3040771,16500,16800,0.0010632897633678332,0.01025594521767882,-0.02902833745,0.03544623032,0.06447456777,2.3394590244999998e-05,0.00010518441230802906,0.6000000000000001,6.113744013444222,bus
Gyroscope,Gyroscope z (rad/s),253.3191551,257.8273229,16800,17100,-0.0023425631247396667,0.009359347695303492,-0.03902225941,0.02275570482,0.06177796423,-0.0036531991795,8.759738928158278e-05,0.2,6.516416113698307,bus
Gyroscope,Gyroscope z (rad/s),257.8423999,262.3505835,17100,17400,-0.0023001258679012666,0.01968064625628119,-0.05025768653,0.03759611398,0.08785380051,-0.002744778525,0.0003873278370648748,0.4,4.922940861787709,bus
Gyroscope,Gyroscope z (rad/s),262.3656615,266.8738483,17400,17700,0.01034690077179973,0.033468953845270634,-0.04935064167,0.1274022609,0.17675290257,0.002865421935,0.001120170871496856,0.2,6.37363295470493,bus
