"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
1.149963735E3;5.228676741E1;4.839826400E0;-2.341815220E0;1.380041195E1;2.723685303E2;7.327751559E0;3.000000000E0
1.150963446E3;5.228676844E1;4.839615972E0;-1.751739506E0;1.398102384E1;2.723685303E2;7.256761588E0;3.000000000E0
1.151963445E3;5.228680180E1;4.839417261E0;-1.768192634E0;1.413669788E1;2.727993774E2;4.881978210E0;3.000000000E0
1.152963361E3;5.228680728E1;4.839201375E0;-1.645289229E0;1.437133525E1;2.733979492E2;5.230230544E0;3.000000000E0
1.153963104E3;5.228681435E1;4.838978136E0;-1.683341277E0;1.460978071E1;2.733979492E2;5.561719596E0;3.000000000E0
1.154963103E3;5.228682339E1;4.838755989E0;-1.434388572E0;1.478832138E1;2.742490845E2;6.023483110E0;3.000000000E0
1.155963969E3;5.228683224E1;4.838532362E0;-1.331456700E0;1.491178134E1;2.732945251E2;6.517796489E0;3.000000000E0
1.156963476E3;5.228683901E1;4.838311779E0;-1.514452723E0;1.492103551E1;2.732945251E2;7.098177977E0;3.000000000E0
1.157963474E3;5.228684260E1;4.838099322E0;-1.524873079E0;1.479555416E1;2.734263000E2;7.521843592E0;3.000000000E0
1.158963605E3;5.228684374E1;4.837879432E0;-1.753351843E0;1.482862633E1;2.734263000E2;7.832908625E0;3.000000000E0
1.159963150E3;5.228684380E1;4.837648770E0;-1.786054957E0;1.475630175E1;2.746762085E2;7.898081910E0;3.000000000E0
1.160963148E3;5.228687103E1;4.837421290E0;-1.351695340E0;1.448416936E1;2.755211487E2;7.956425710E0;3.000000000E0
1.161963148E3;5.228689547E1;4.837230894E0;-1.987729216E0;1.401538499E1;2.749718933E2;5.704506692E0;3.000000000E0
1.162963147E3;5.228690967E1;4.837030359E0;-1.796140927E0;1.365327780E1;2.749718933E2;5.852415943E0;3.000000000E0
1.163963145E3;5.228692431E1;4.836840148E0;-2.166756070E0;1.327352441E1;2.752654114E2;6.064514519E0;3.000000000E0
1.164963145E3;5.228693712E1;4.836648717E0;-2.228477549E0;1.290357838E1;2.752654114E2;6.368344009E0;3.000000000E0
1.165963143E3;5.228694812E1;4.836461878E0;-2.514430408E0;1.216899088E1;2.755864868E2;6.724815627E0;3.000000000E0
1.166963143E3;5.228695915E1;4.836294643E0;-2.669170795E0;1.144282004E1;2.755864868E2;7.130635042E0;3.000000000E0
1.167963142E3;5.228696828E1;4.836140036E0;-3.181404063E0;1.045791153E1;2.761719971E2;7.451396119E0;3.000000000E0
1.168963141E3;5.228697436E1;4.835998159E0;-3.751031951E0;9.360125875E0;2.761719971E2;7.155000530E0;3.000000000E0
1.169963139E3;5.228697915E1;4.835874757E0;-3.711274086E0;8.790747056E0;2.761719971E2;7.031323821E0;3.000000000E0
1.170963139E3;5.228697139E1;4.835747065E0;-3.767880336E0;8.260581725E0;2.761719971E2;7.145619427E0;3.000000000E0
1.171963138E3;5.228697948E1;4.835622941E0;-3.311507612E0;8.358656948E0;2.761719971E2;7.289130932E0;3.000000000E0
1.172963136E3;5.228689160E1;4.835479855E0;-3.813183430E0;8.541316108E0;2.332942147E2;7.218724776E0;3.000000000E0
1.173963135E3;5.228681000E1;4.835410232E0;-3.827976420E0;9.113239248E0;2.014184265E2;7.274023728E0;3.000000000E0
1.174963135E3;5.228672304E1;4.835335950E0;-4.387618434E0;9.864722061E0;2.014184265E2;7.378587554E0;3.000000000E0
1.175963134E3;5.228663449E1;4.835264250E0;-4.390521750E0;1.045126258E1;2.013414001E2;7.352809975E0;3.000000000E0
1.176963133E3;5.228654200E1;4.835204037E0;-4.360088071E0;1.104406971E1;2.016956482E2;7.260735181E0;3.000000000E0
1.177963132E3;5.228644701E1;4.835136099E0;-4.814397165E0;1.157083719E1;2.014405365E2;7.103612170E0;3.000000000E0
1.178963131E3;5.228634078E1;4.835062990E0;-4.968109654E0;1.194200087E1;2.012951813E2;7.045544361E0;3.000000000E0
1.179963129E3;5.228623269E1;4.834994429E0;-5.099595745E0;1.224868293E1;2.014342499E2;7.018013275E0;3.000000000E0
1.180963128E3;5.228612597E1;4.834928586E0;-5.931762514E0;1.269578532E1;2.014342499E2;7.027645979E0;3.000000000E0
1.181963128E3;5.228601259E1;4.834863743E0;-5.787376087E0;1.317210857E1;2.014342499E2;7.101127965E0;3.000000000E0
1.182963127E3;5.228589860E1;4.834789834E0;-5.675517367E0;1.357704401E1;2.027400970E2;7.068618533E0;3.000000000E0
1.183963125E3;5.228578821E1;4.834710287E0;-5.621335760E0;1.357278913E1;2.027974243E2;7.083463059E0;3.000000000E0
1.184963124E3;5.228567410E1;4.834640273E0;-5.922019537E0;1.372661652E1;2.021995087E2;7.060435226E0;3.000000000E0
1.185963123E3;5.228556444E1;4.834560882E0;-7.239617827E0;1.376644613E1;2.020775146E2;7.007535509E0;3.000000000E0
1.186963122E3;5.228544269E1;4.834490783E0;-6.803914222E0;1.371901423E1;2.020775146E2;7.066686926E0;3.000000000E0
1.187963122E3;5.228532744E1;4.834429737E0;-6.204113157E0;1.356171737E1;2.030387268E2;7.187409876E0;3.000000000E0
1.188963120E3;5.228521811E1;4.834356899E0;-6.676733486E0;1.338885830E1;2.054441833E2;7.101675164E0;3.000000000E0
1.189963120E3;5.228511082E1;4.834266495E0;-7.166295389E0;1.359308051E1;2.059923859E2;7.109815636E0;3.000000000E0
1.190963118E3;5.228500702E1;4.834175276E0;-6.039931310E0;1.352917813E1;2.059923859E2;7.046320303E0;3.000000000E0
1.191963117E3;5.228490486E1;4.834057255E0;-6.443471887E0;1.357561050E1;2.053331757E2;6.934977204E0;3.000000000E0
1.192963116E3;5.228479387E1;4.833972194E0;-6.526260184E0;1.370111494E1;2.053331757E2;6.951452235E0;3.000000000E0
1.193963115E3;5.228467314E1;4.833912596E0;-4.502085417E0;1.362505295E1;2.026071930E2;7.076897011E0;3.000000000E0
1.194963114E3;5.228455548E1;4.833854479E0;-4.610809305E0;1.374945124E1;2.026071930E2;7.082583114E0;3.000000000E0
1.195963113E3;5.228444086E1;4.833765402E0;-6.765734717E0;1.382618669E1;2.026071930E2;7.141287053E0;3.000000000E0
1.196963112E3;5.228432433E1;4.833688984E0;-5.709524400E0;1.362246768E1;2.021819611E2;7.095650498E0;3.000000000E0
1.197963111E3;5.228422174E1;4.833597469E0;-5.482282280E0;1.313171634E1;2.025686340E2;6.965013609E0;3.000000000E0
1.198963110E3;5.228411286E1;4.833522363E0;-3.911780603E0;1.286921751E1;2.030968628E2;6.975221386E0;3.000000000E0
1.199963109E3;5.228400945E1;4.833446154E0;-3.911846915E0;1.219234251E1;2.030968628E2;7.017044216E0;3.000000000E0
1.200963108E3;5.228391172E1;4.833366841E0;-4.481557325E0;1.145916017E1;2.030968628E2;7.072518206E0;3.000000000E0
1.201963107E3;5.228382540E1;4.833300459E0;-4.334308281E0;1.050524465E1;2.053316650E2;7.174727427E0;3.000000000E0
1.202963106E3;5.228374554E1;4.833235384E0;-4.321447204E0;9.649502724E0;2.053316650E2;7.272648622E0;3.000000000E0
1.203963105E3;5.228366739E1;4.833177511E0;-4.251665763E0;8.931029734E0;2.058191071E2;7.286101315E0;3.000000000E0
1.204963104E3;5.228360466E1;4.833124806E0;-4.362768044E0;7.928002677E0;2.058191071E2;7.229218258E0;3.000000000E0
1.205963103E3;5.228354432E1;4.833082434E0;-4.376169244E0;7.006297546E0;2.058191071E2;7.108993134E0;3.000000000E0
1.206963102E3;5.228349505E1;4.833050326E0;-4.645632672E0;5.817907832E0;2.047004089E2;6.883421176E0;3.000000000E0
1.207963100E3;5.228345729E1;4.833026406E0;-4.376843210E0;4.302845994E0;2.047004089E2;6.701594455E0;3.000000000E0
1.208963100E3;5.228343085E1;4.833017734E0;-4.368888875E0;2.882157919E0;2.047004089E2;6.400597806E0;3.000000000E0
1.209963099E3;5.228341923E1;4.833015739E0;-4.506924816E0;1.714328167E0;2.047004089E2;6.052335905E0;3.000000000E0
1.210963098E3;5.228342097E1;4.833016351E0;-4.361252396E0;1.004972195E0;2.047004089E2;5.790153775E0;3.000000000E0
1.211963097E3;5.228342608E1;4.833019965E0;-4.575724501E0;8.567838161E-1;2.047004089E2;5.643118814E0;3.000000000E0
1.212963096E3;5.228342672E1;4.833027156E0;-4.547591376E0;7.148321672E-1;2.047004089E2;5.534025782E0;3.000000000E0
1.213963095E3;5.228342816E1;4.833028440E0;-4.543876655E0;0.000000000E0;2.047004089E2;5.398121292E0;3.000000000E0
1.214963094E3;5.228343772E1;4.833045277E0;-4.660538033E0;2.832193591E-1;2.047004089E2;5.307918314E0;3.000000000E0
1.215963092E3;5.228343956E1;4.833050998E0;-4.804785043E0;2.113040539E-1;2.047004089E2;5.203514519E0;3.000000000E0
1.216963092E3;5.228344012E1;4.833055233E0;-4.542215308E0;1.335025050E-1;2.047004089E2;5.120052299E0;3.000000000E0
1.217963091E3;5.228343791E1;4.833057301E0;-4.382578155E0;1.167123795E-1;2.047004089E2;5.059958205E0;3.000000000E0
1.218963089E3;5.228343910E1;4.833056542E0;-4.198838684E0;1.001944824E-1;2.047004089E2;5.004543811E0;3.000000000E0
1.219963089E3;5.228343674E1;4.833061348E0;-4.042923464E0;6.104208442E-2;2.047004089E2;4.921734435E0;3.000000000E0
1.220963088E3;5.228343773E1;4.833063644E0;-3.939815966E0;5.649830466E-2;2.047004089E2;4.849796780E0;3.000000000E0
1.221963087E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.771377755E0;3.000000000E0
1.222963086E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.760750382E0;3.000000000E0
1.223963085E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.778983183E0;3.000000000E0
1.224963084E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.818371563E0;3.000000000E0
1.225963082E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.864508699E0;3.000000000E0
1.226963082E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.696149597E0;3.000000000E0
1.227963080E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.594238259E0;3.000000000E0
1.228963079E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.538436839E0;3.000000000E0
1.229963078E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.480794455E0;3.000000000E0
1.230963078E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.429603841E0;3.000000000E0
1.231963077E3;5.228343856E1;4.833063446E0;-3.834481626E0;0.000000000E0;2.047004089E2;4.398021353E0;3.000000000E0
1.232963075E3;5.228342683E1;4.833083445E0;-3.800782051E0;1.185280800E0;2.047004089E2;4.394335606E0;3.000000000E0
1.233963074E3;5.228341558E1;4.833023033E0;-3.962999981E0;2.636870194E0;2.047004089E2;3.323113898E0;3.000000000E0
1.234963074E3;5.228338329E1;4.833000827E0;-3.734023411E0;4.022066770E0;2.047004089E2;3.256958204E0;3.000000000E0
1.235963073E3;5.228334295E1;4.832975937E0;-3.398733456E0;5.024936545E0;2.047004089E2;3.247749045E0;3.000000000E0
1.236963071E3;5.228329560E1;4.832946477E0;-3.097791969E0;5.865414446E0;2.041401825E2;3.435580006E0;3.000000000E0
1.237963070E3;5.228324311E1;4.832909215E0;-3.028075761E0;6.574854342E0;2.042066040E2;3.645113636E0;3.000000000E0
1.238963070E3;5.228318623E1;4.832869454E0;-2.936827279E0;7.187393430E0;2.042066040E2;3.883631551E0;3.000000000E0
1.239963069E3;5.228312446E1;4.832822365E0;-2.826085577E0;7.727771749E0;2.042066040E2;4.131697707E0;3.000000000E0
1.240963068E3;5.228305390E1;4.832770099E0;-2.803769968E0;8.322337619E0;2.045684357E2;4.450809005E0;3.000000000E0
1.241963066E3;5.228297933E1;4.832720736E0;-2.794265501E0;8.906584309E0;2.051116791E2;4.729691911E0;3.000000000E0
1.242963066E3;5.228290782E1;4.832662930E0;-2.539616155E0;9.247867231E0;2.053074646E2;4.975163662E0;3.000000000E0
1.243963064E3;5.228282667E1;4.832599835E0;-2.440753989E0;9.676305441E0;2.053074646E2;5.247287975E0;3.000000000E0
1.244963063E3;5.228273652E1;4.832534447E0;-2.244245365E0;1.022507574E1;2.053878632E2;5.451328705E0;3.000000000E0
1.245963063E3;5.228264412E1;4.832474908E0;-2.579359436E0;1.067955474E1;2.046882477E2;5.463860983E0;3.000000000E0
1.246963062E3;5.228255455E1;4.832422262E0;-2.435998963E0;1.095594639E1;2.046882477E2;5.474726571E0;3.000000000E0
1.247963061E3;5.228246813E1;4.832338345E0;-1.724395498E0;1.099138954E1;2.044104309E2;5.602967142E0;3.000000000E0
1.248963060E3;5.228237703E1;4.832270928E0;-1.546633955E0;1.086190011E1;2.044104309E2;5.838044606E0;3.000000000E0
1.249963059E3;5.228229448E1;4.832183999E0;-1.791304434E0;1.055834905E1;2.044104309E2;4.705209054E0;3.000000000E0
1.250963057E3;5.228221185E1;4.832123054E0;-2.461185748E0;1.012491199E1;2.044104309E2;4.567461861E0;3.000000000E0
1.251963056E3;5.228213415E1;4.832066790E0;-2.172487969E0;9.258877694E0;2.036815643E2;4.514652212E0;3.000000000E0
1.252963055E3;5.228205862E1;4.832012243E0;-2.970314440E0;8.483559897E0;2.036815643E2;4.828291740E0;3.000000000E0
1.253963054E3;5.228198640E1;4.831961446E0;-2.970722450E0;7.546599422E0;2.027625885E2;5.148222060E0;3.000000000E0
1.254963053E3;5.228192882E1;4.831921819E0;-3.458096314E0;6.335005038E0;2.027625885E2;5.438480007E0;3.000000000E0
1.255963052E3;5.228188147E1;4.831886132E0;-3.244085068E0;5.275790814E0;2.027625885E2;5.651896233E0;3.000000000E0
1.256963051E3;5.228184490E1;4.831858306E0;-3.392141456E0;4.940544023E0;2.027625885E2;5.792807919E0;3.000000000E0
1.257963050E3;5.228180811E1;4.831818945E0;-3.806674508E0;4.945906140E0;2.027625885E2;5.892769209E0;3.000000000E0
1.258963049E3;5.228178246E1;4.831762423E0;-4.028382033E0;5.340100618E0;2.023989105E2;6.007598547E0;3.000000000E0
1.259963048E3;5.228177033E1;4.831683368E0;-3.984314444E0;5.745042330E0;2.522268036E2;6.269570577E0;3.000000000E0
1.260963047E3;5.228177615E1;4.831598914E0;-3.923194488E0;6.101725585E0;2.939476624E2;6.550205427E0;3.000000000E0
1.261963046E3;5.228179242E1;4.831510805E0;-3.838149345E0;6.571347032E0;2.929424438E2;6.839574212E0;3.000000000E0
1.262963045E3;5.228181692E1;4.831429144E0;-3.709617582E0;6.893134850E0;2.931313171E2;7.042172904E0;3.000000000E0
1.263963044E3;5.228183949E1;4.831330216E0;-3.758013660E0;7.513189304E0;2.931313171E2;6.991381895E0;3.000000000E0
1.264963043E3;5.228186747E1;4.831204670E0;-3.885283083E0;8.255215044E0;2.934491882E2;6.951634867E0;3.000000000E0
1.265963042E3;5.228189830E1;4.831084332E0;-3.841257282E0;8.831280660E0;2.933813477E2;6.796371283E0;3.000000000E0
1.266963042E3;5.228193013E1;4.830950205E0;-3.741624752E0;9.418553373E0;2.933813477E2;6.812988102E0;3.000000000E0
1.267963040E3;5.228196898E1;4.830817184E0;-3.972852668E0;9.912279651E0;2.942725525E2;6.856256848E0;3.000000000E0
1.268963039E3;5.228200952E1;4.830671555E0;-3.985541066E0;1.045441995E1;2.942725525E2;6.851730698E0;3.000000000E0
1.269963037E3;5.228205411E1;4.830518757E0;-3.543718964E0;1.085880414E1;2.944908752E2;6.838003974E0;3.000000000E0
1.270963037E3;5.228209604E1;4.830369886E0;-3.385459814E0;1.117589267E1;2.944908752E2;7.029612363E0;3.000000000E0
1.271963036E3;5.228213507E1;4.830219170E0;-3.233338915E0;1.139958732E1;2.945206604E2;7.096560071E0;3.000000000E0
1.272963262E3;5.228218780E1;4.830054655E0;-3.646860714E0;1.179674213E1;2.945206604E2;7.171977341E0;3.000000000E0
1.273963409E3;5.228223163E1;4.829893434E0;-3.190225382E0;1.188390059E1;2.946333008E2;7.164399129E0;3.000000000E0
1.274963408E3;5.228227303E1;4.829735125E0;-2.730182294E0;1.166959959E1;2.946333008E2;7.200938804E0;3.000000000E0
1.275963628E3;5.228231934E1;4.829584040E0;-3.297885322E0;1.138130127E1;2.933785706E2;7.325929481E0;3.000000000E0
1.276963398E3;5.228236353E1;4.829425398E0;-3.431482092E0;1.083169991E1;2.945902100E2;7.302785456E0;3.000000000E0
1.277963398E3;5.228240859E1;4.829272311E0;-3.642694899E0;1.024441821E1;2.944806824E2;7.351426725E0;3.000000000E0
1.278963708E3;5.228244823E1;4.829135240E0;-3.676828913E0;9.588835868E0;2.944806824E2;7.353696710E0;3.000000000E0
1.279963099E3;5.228248338E1;4.829016153E0;-3.909760593E0;8.801980113E0;2.941885071E2;7.461180482E0;3.000000000E0
1.280963098E3;5.228251418E1;4.828918735E0;-3.797417249E0;7.600260840E0;2.944888916E2;7.546155072E0;3.000000000E0
1.281963521E3;5.228253974E1;4.828827816E0;-3.799969710E0;6.484841581E0;2.944888916E2;7.573587286E0;3.000000000E0
1.282962860E3;5.228255940E1;4.828753030E0;-3.813212907E0;5.857245248E0;2.964915771E2;7.560994513E0;3.000000000E0
1.283962860E3;5.228258310E1;4.828672689E0;-3.870577401E0;5.640186548E0;2.970321655E2;7.595500898E0;3.000000000E0
1.284963759E3;5.228261149E1;4.828606278E0;-3.877370914E0;5.836565258E0;2.989881592E2;7.693711528E0;3.000000000E0
1.285963417E3;5.228266123E1;4.828543714E0;-3.958849821E0;6.649557359E0;3.248918457E2;7.725732048E0;3.000000000E0
1.286963416E3;5.228272473E1;4.828493784E0;-3.557183535E0;7.300036176E0;3.372098389E2;7.507241103E0;3.000000000E0
1.287963416E3;5.228278465E1;4.828437855E0;-3.646560082E0;7.897767975E0;3.401249084E2;7.433534364E0;3.000000000E0
1.288963415E3;5.228285713E1;4.828397131E0;-3.588550255E0;8.473762374E0;3.383706360E2;7.371536505E0;3.000000000E0
1.289963413E3;5.228291832E1;4.828357635E0;-3.245758496E0;8.715187213E0;3.350411682E2;7.209377766E0;3.000000000E0
1.290963413E3;5.228298683E1;4.828292285E0;-2.465165182E0;9.014506081E0;3.229938965E2;7.230763214E0;3.000000000E0
1.291963412E3;5.228304683E1;4.828166979E0;-2.797910158E0;9.682575959E0;3.027340088E2;7.310297387E0;3.000000000E0
1.292963411E3;5.228308644E1;4.828020551E0;-3.098060452E0;8.994482979E0;2.935693970E2;6.853636488E0;3.000000000E0
1.293963409E3;5.228311179E1;4.827886973E0;-2.082124813E0;9.171590474E0;2.942207947E2;6.936874500E0;3.000000000E0
1.294963408E3;5.228315245E1;4.827747754E0;-2.279836779E0;9.352525453E0;2.942207947E2;7.110017544E0;3.000000000E0
1.295963407E3;5.228317915E1;4.827618583E0;-3.244955393E0;9.029788401E0;2.942207947E2;7.211124139E0;3.000000000E0
1.296963406E3;5.228322656E1;4.827510765E0;-2.767455796E0;8.757620171E0;2.942207947E2;7.508175761E0;3.000000000E0
1.297963405E3;5.228325517E1;4.827408939E0;-2.632247229E0;8.208168335E0;2.946307068E2;7.879110089E0;3.000000000E0
1.298963404E3;5.228330271E1;4.827330257E0;-2.943619449E0;7.604507524E0;2.946307068E2;5.271699177E0;3.000000000E0
1.299963403E3;5.228332780E1;4.827251757E0;-3.230976623E0;6.647471893E0;2.946307068E2;5.607241514E0;3.000000000E0
1.300963402E3;5.228334669E1;4.827183751E0;-3.336818423E0;5.598353808E0;2.946307068E2;5.982870913E0;3.000000000E0
1.301963401E3;5.228335930E1;4.827125187E0;-3.633149055E0;4.085621962E0;2.946307068E2;6.008213667E0;3.000000000E0
1.302963401E3;5.228335916E1;4.827096822E0;-3.286901016E0;2.188360860E0;2.946307068E2;6.149044724E0;3.000000000E0
1.303963399E3;5.228335322E1;4.827091419E0;-3.758456343E0;7.206376175E-1;2.946307068E2;6.352574316E0;3.000000000E0
1.304963398E3;5.228334653E1;4.827090848E0;-3.971788968E0;4.385748174E-1;2.946307068E2;6.562413047E0;3.000000000E0
1.305963397E3;5.228334515E1;4.827091506E0;-4.020321584E0;0.000000000E0;2.946307068E2;6.704352126E0;3.000000000E0
1.306963396E3;5.228333825E1;4.827065960E0;-4.360165174E0;1.276228262E0;2.946307068E2;6.911203221E0;3.000000000E0
1.307963395E3;5.228333669E1;4.827071322E0;-4.354848583E0;0.000000000E0;2.946307068E2;7.126120381E0;3.000000000E0
1.308963393E3;5.228339073E1;4.827007711E0;-3.970747194E0;2.943432520E0;2.946307068E2;5.777539079E0;3.000000000E0
1.309963393E3;5.228339934E1;4.826975280E0;-3.815284085E0;2.627531548E0;2.946038513E2;5.810679551E0;3.000000000E0
1.310963392E3;5.228340706E1;4.826931892E0;-3.424619627E0;2.759876016E0;2.946038513E2;6.083627721E0;3.000000000E0
1.311963391E3;5.228341617E1;4.826884109E0;-3.150115556E0;3.106783538E0;2.946038513E2;6.198258956E0;3.000000000E0
1.312963390E3;5.228341898E1;4.826839358E0;-4.361551670E0;3.204881761E0;2.946038513E2;6.291942247E0;3.000000000E0
1.313963389E3;5.228342238E1;4.826814046E0;-4.454428681E0;3.518282059E0;2.946038513E2;6.406827416E0;3.000000000E0
1.314963388E3;5.228342065E1;4.826797511E0;-2.989869907E0;3.934357489E0;2.362083605E2;6.928686101E0;3.000000000E0
1.315963387E3;5.228333036E1;4.826716161E0;-4.078643852E0;4.683965762E0;2.004432983E2;7.337691372E0;3.000000000E0
1.316963386E3;5.228329491E1;4.826683839E0;-3.408393240E0;4.344008558E0;2.004432983E2;7.903382719E0;3.000000000E0
1.317963385E3;5.228324963E1;4.826633987E0;-3.725268213E0;4.225438504E0;2.040899506E2;8.228305251E0;3.002061629E0
1.318963384E3;5.228320604E1;4.826610082E0;-4.051048218E0;3.949289654E0;2.040899506E2;8.536247678E0;3.026503013E0
1.319963383E3;5.228314801E1;4.826622977E0;-4.686490890E0;3.712375577E0;2.045272064E2;8.264614536E0;3.038589461E0
1.320963382E3;5.228311079E1;4.826610033E0;-4.770268291E0;3.404226562E0;2.045272064E2;8.199865627E0;3.064386137E0
1.321963381E3;5.228308382E1;4.826563042E0;-4.991820854E0;3.136118803E0;2.045272064E2;7.768026847E0;3.078649544E0
1.322963380E3;5.228306344E1;4.826547877E0;-4.916778929E0;2.653762767E0;2.045272064E2;7.564435842E0;3.084163625E0
1.323963379E3;5.228304264E1;4.826532401E0;-4.885249689E0;2.310967519E0;2.045272064E2;7.596481706E0;3.105964591E0
1.324963378E3;5.228302553E1;4.826519670E0;-5.127166082E0;1.952115043E0;2.045272064E2;7.723276013E0;3.129511380E0
1.325963377E3;5.228299868E1;4.826499696E0;-5.111106608E0;2.215179089E0;2.045272064E2;7.648732876E0;3.136781360E0
